city_name,state_code,start_zip,end_zip
Lowmansville,KY,41232,41232
Loyall,KY,40854,40854
Lucas,KY,42156,42156
Lynch,KY,40855,40855
Lynnville,KY,42063,42063
Maceo,KY,42355,42355
Mackville,KY,40040,40040
Madisonville,KY,42431,42431
Magnolia,KY,42757,42757
Majestic,KY,41547,41547
Mallie,KY,41836,41836
Malone,KY,41451,41451
Mammoth Cave,KY,42259,42259
Manchester,KY,40962,40962
Manitou,KY,42436,42436
Mannsville,KY,42758,42758
Maple Mount,KY,42356,42356
Marion,KY,42064,42064
Marrowbone,KY,42759,42759
Marshes Siding,KY,42631,42631
Martha,KY,41159,41159
Martin,KY,41649,41649
Mary Alice,KY,40964,40964
Mason,KY,41054,41054
Masonic Home,KY,40041,40041
Mayfield,KY,42066,42066
Mayking,KY,41837,41837
Mayslick,KY,41055,41055
Maysville,KY,41056,41056
Mazie,KY,41160,41160
Mc Andrews,KY,41543,41543
Mc Carr,KY,41544,41544
Mc Daniels,KY,40152,40152
Mc Dowell,KY,41647,41647
Mc Henry,KY,42354,42354
Mc Kee,KY,40447,40447
Mc Kinney,KY,40448,40448
Mc Quady,KY,40153,40153
Mc Roberts,KY,41835,41835
Meally,KY,41234,41234
Means,KY,40346,40346
Melber,KY,42069,42069
Melbourne,KY,41059,41059
Melvin,KY,41650,41650
Middleburg,KY,42541,42541
Middlesboro,KY,40965,40965
Midway,KY,40347,40347
Milburn,KY,42070,42070
Milford,KY,41061,41061
Millersburg,KY,40348,40348
Millstone,KY,41838,41838
Millwood,KY,42762,42762
Milton,KY,40045,40045
Minerva,KY,41062,41062
Minnie,KY,41651,41651
Miracle,KY,40856,40856
Mistletoe,KY,41351,41351
Mitchellsburg,KY,40452,40452
Mize,KY,41352,41352
Monticello,KY,42633,42633
Moorefield,KY,40350,40350
Morehead,KY,40351,40351
Morganfield,KY,42437,42437
Morgantown,KY,42261,42261
Morning View,KY,41063,41063
Mortons Gap,KY,42440,42440
Mount Eden,KY,40046,40046
Mount Hermon,KY,42157,42157
Mount Olivet,KY,41064,41064
Mount Sherman,KY,42764,42764
Mount Sterling,KY,40353,40353
Mount Vernon,KY,40456,40456
Mount Washington,KY,40047,40047
Mousie,KY,41839,41839
Mouthcard,KY,41548,41548
Mozelle,KY,40858,40858
Muldraugh,KY,40155,40155
Munfordville,KY,42765,42765
Murray,KY,42071,42071
Muses Mills,KY,41065,41065
Myra,KY,41549,41549
Nancy,KY,42544,42544
Nazareth,KY,40048,40048
Nebo,KY,42441,42441
Neon,KY,41840,41840
Nerinx,KY,40049,40049
New Castle,KY,40050,40050
New Concord,KY,42076,42076
New Haven,KY,40051,40051
New Hope,KY,40052,40052
New Liberty,KY,40355,40355
Newport,KY,41071,41099
Nicholasville,KY,40340,40356
North Middletown,KY,40357,40357
Nortonville,KY,42442,42442
Oak Grove,KY,42262,42262
Oakland,KY,42159,42159
Oil Springs,KY,41238,41238
Olaton,KY,42361,42361
Olive Hill,KY,41164,41164
Olmstead,KY,42265,42265
Olympia,KY,40358,40358
Oneida,KY,40972,40972
Orlando,KY,40460,40460
Owensboro,KY,42301,42304
Owenton,KY,40359,40359
Owingsville,KY,40360,40360
Paducah,KY,42001,42003
Paint Lick,KY,40461,40461
Paintsville,KY,41240,41240
Paris,KY,40361,40362
Park City,KY,42160,42160
Parkers Lake,KY,42634,42634
Parksville,KY,40464,40464
Partridge,KY,40862,40862
Pathfork,KY,40863,40863
Payneville,KY,40157,40157
Pellville,KY,42364,42364
Pembroke,KY,42266,42266
Pendleton,KY,40055,40055
Perry Park,KY,40363,40363
Perryville,KY,40468,40468
Petersburg,KY,41080,41080
Pewee Valley,KY,40056,40056
Phelps,KY,41553,41553
Philpot,KY,42366,42366
Phyllis,KY,41554,41554
Pikeville,KY,41501,41502
Pilgrim,KY,41250,41250
Pine Knot,KY,42635,42635
Pine Ridge,KY,41360,41360
Pine Top,KY,41843,41843
Pineville,KY,40977,40977
Pinsonfork,KY,41555,41555
Pippa Passes,KY,41844,41844
Pittsburg,KY,40755,40755
Pleasureville,KY,40057,40057
Plummers Landing,KY,41081,41081
Poole,KY,42444,42444
Port Royal,KY,40058,40058
Powderly,KY,42367,42367
Premium,KY,41845,41845
Preston,KY,40366,40366
Prestonsburg,KY,41653,41653
Princeton,KY,42445,42445
Printer,KY,41655,41655
Prospect,KY,40059,40059
Providence,KY,42450,42450
Putney,KY,40865,40865
Quincy,KY,41166,41166
Raccoon,KY,41557,41557
Radcliff,KY,40159,40160
Ransom,KY,41558,41558
Raven,KY,41861,41861
Ravenna,KY,40472,40472
Raywick,KY,40060,40060
Redfox,KY,41847,41847
Reed,KY,42451,42451
Regina,KY,41559,41559
Renfro Valley,KY,40473,40473
Revelo,KY,42638,42638
Reynolds Station,KY,42368,42368
Rhodelia,KY,40161,40161
Ricetown,KY,41364,41364
Richmond,KY,40475,40476
Rineyville,KY,40162,40162
River,KY,41254,41254
Roark,KY,40979,40979
Robards,KY,42452,42452
Robinson Creek,KY,41560,41560
Rochester,KY,42273,42273
Rockfield,KY,42274,42274
Rockholds,KY,40759,40759
Rockhouse,KY,41561,41561
Rockport,KY,42369,42369
Rocky Hill,KY,42163,42163
Rogers,KY,41365,41365
Rosine,KY,42370,42370
Roundhill,KY,42275,42275
Rousseau,KY,41366,41366
Rowdy,KY,41367,41367
Roxana,KY,41848,41848
Royalton,KY,41464,41464
Rumsey,KY,42371,42371
Rush,KY,41168,41168
Russell,KY,41169,41169
Russell Springs,KY,42642,42642
Russellville,KY,42276,42276
Sacramento,KY,42372,42372
Sadieville,KY,40370,40370
Saint Catharine,KY,40061,40061
Saint Charles,KY,42453,42453
Saint Francis,KY,40062,40062
Saint Helens,KY,41368,41368
Saint Mary,KY,40063,40063
Salem,KY,42078,42078
Salt Lick,KY,40371,40371
Salvisa,KY,40372,40372
Salyersville,KY,41465,41465
Sanders,KY,41083,41083
Sandgap,KY,40481,40481
Sandy Hook,KY,41171,41171
Sassafras,KY,41759,41759
Saul,KY,40981,40981
Scalf,KY,40982,40982
Science Hill,KY,42553,42553
Scottsville,KY,42164,42164
Scuddy,KY,41760,41760
Sebree,KY,42455,42455
Seco,KY,41849,41849
Sedalia,KY,42079,42079
Sextons Creek,KY,40983,40983
Sharon Grove,KY,42280,42280
Sharpsburg,KY,40374,40374
Shelbiana,KY,41562,41562
Shelby Gap,KY,41563,41563
Shelbyville,KY,40065,40066
Shepherdsville,KY,40165,40166
Sidney,KY,41564,41564
Siler,KY,40763,40763
Silver Grove,KY,41085,41085
Simpsonville,KY,40067,40067
Sitka,KY,41255,41255
Sizerock,KY,41762,41762
Slade,KY,40376,40376
Slaughters,KY,42456,42456
Slemp,KY,41763,41763
Smilax,KY,41764,41764
Smith Mills,KY,42457,42457
Smithfield,KY,40068,40068
Smithland,KY,42081,42081
Smiths Grove,KY,42171,42171
Soldier,KY,41173,41173
Somerset,KY,42501,42503
Sonora,KY,42776,42776
South Carrollton,KY,42374,42374
South Portsmouth,KY,41174,41174
South Shore,KY,41175,41175
South Williamson,KY,41503,41503
Sparta,KY,41086,41086
Spottsville,KY,42458,42458
Springfield,KY,40069,40069
Staffordsville,KY,41256,41256
Stambaugh,KY,41257,41257
Stamping Ground,KY,40379,40379
Stanford,KY,40484,40484
Stanton,KY,40380,40380
Stanville,KY,41659,41659
Stearns,KY,42647,42647
Steele,KY,41566,41566
Stephensport,KY,40170,40170
Stinnett,KY,40868,40868
Stone,KY,41567,41567
Stoney Fork,KY,40988,40988
Stopover,KY,41568,41568
Strunk,KY,42649,42649
Sturgis,KY,42459,42459
Sullivan,KY,42460,42460
Sulphur,KY,40070,40070
Summer Shade,KY,42166,42166
Summersville,KY,42782,42782
Sweeden,KY,42285,42285
Symsonia,KY,42082,42082
Tateville,KY,42558,42558
Taylorsville,KY,40071,40071
Teaberry,KY,41660,41660
Thelma,KY,41260,41260
Thornton,KY,41855,41855
Thousandsticks,KY,41766,41766
Tiline,KY,42083,42083
Tollesboro,KY,41189,41189
Tomahawk,KY,41262,41262
Tompkinsville,KY,42167,42167
Topmost,KY,41862,41862
Totz,KY,40870,40870
Tram,KY,41663,41663
Trenton,KY,42286,42286
Trosper,KY,40995,40995
Turners Station,KY,40075,40075
Tutor Key,KY,41263,41263
Tyner,KY,40486,40486
Ulysses,KY,41264,41264
Union,KY,41091,41091
Union Star,KY,40171,40171
Uniontown,KY,42461,42461
Upton,KY,42784,42784
Utica,KY,42376,42376
Van Lear,KY,41265,41265
Vanceburg,KY,41179,41179
Vancleve,KY,41385,41385
Varney,KY,41571,41571
Verona,KY,41092,41092
Versailles,KY,40383,40384
Vest,KY,41772,41772
Vicco,KY,41773,41773
Vincent,KY,41386,41386
Vine Grove,KY,40175,40175
Viper,KY,41774,41774
Virgie,KY,41572,41572
Waco,KY,40385,40385
Waddy,KY,40076,40076
Walker,KY,40997,40997
Wallingford,KY,41093,41093
Wallins Creek,KY,40873,40873
Walton,KY,41094,41094
Waneta,KY,40488,40488
Warbranch,KY,40874,40874
Warfield,KY,41267,41267
Warsaw,KY,41095,41095
Washington,KY,41096,41096
Water Valley,KY,42085,42085
Waverly,KY,42462,42462
Wayland,KY,41666,41666
Waynesburg,KY,40489,40489
Webbville,KY,41180,41180
Webster,KY,40176,40176
Weeksbury,KY,41667,41667
Wellington,KY,40387,40387
Wendover,KY,41775,41775
West Liberty,KY,41472,41472
West Louisville,KY,42377,42377
West Paducah,KY,42086,42086
West Point,KY,40177,40177
West Somerset,KY,42564,42564
West Van Lear,KY,41268,41268
Westport,KY,40077,40077
Westview,KY,40178,40178
Wheatcroft,KY,42463,42463
Wheelwright,KY,41669,41669
Whick,KY,41390,41390
White Mills,KY,42788,42788
White Plains,KY,42464,42464
Whitesburg,KY,41858,41858
Whitesville,KY,42378,42378
Whitley City,KY,42653,42653
Wickliffe,KY,42087,42087
Wildie,KY,40492,40492
Willard,KY,41181,41181
Williamsburg,KY,40769,40769
Williamsport,KY,41271,41271
Williamstown,KY,41097,41097
Willisburg,KY,40078,40078
Wilmore,KY,40390,40390
Winchester,KY,40391,40392
Windsor,KY,42565,42565
Wingo,KY,42088,42088
Wittensville,KY,41274,41274
Woodbine,KY,40771,40771
Woodburn,KY,42170,42170
Woodbury,KY,42288,42288
Wooton,KY,41776,41776
Worthington,KY,41183,41183
Worthville,KY,41098,41098
Wrigley,KY,41477,41477
Yeaddiss,KY,41777,41777
Yerkes,KY,41778,41778
Yosemite,KY,42566,42566
Zoe,KY,41397,41397
Abbeville,LA,70510,70511
Abita Springs,LA,70420,70420
Acme,LA,71316,71316
Addis,LA,70710,70710
Aimwell,LA,71401,71401
Akers,LA,70421,70421
Albany,LA,70711,70711
Alexandria,LA,71301,71315
Ama,LA,70031,70031
Amelia,LA,70340,70340
Amite,LA,70422,70422
Anacoco,LA,71403,71403
Angie,LA,70426,70426
Angola,LA,70712,70712
Arabi,LA,70032,70032
Arcadia,LA,71001,71001
Archibald,LA,71218,71218
Arnaudville,LA,70512,70512
Ashland,LA,71002,71002
Athens,LA,71003,71003
Atlanta,LA,71404,71404
Avery Island,LA,70513,70513
Baker,LA,70704,70714
Baldwin,LA,70514,70514
Ball,LA,71405,71405
Barataria,LA,70036,70036
Barksdale Afb,LA,71110,71110
Basile,LA,70515,70515
Baskin,LA,71219,71219
Bastrop,LA,71220,71221
Batchelor,LA,70715,70715
Baton Rouge,LA,70801,70898
Belcher,LA,71004,71004
Bell City,LA,70630,70630
Belle Chasse,LA,70037,70093
Belle Rose,LA,70341,70341
Belmont,LA,71406,71406
Bentley,LA,71407,71407
Benton,LA,71006,71006
Bernice,LA,71222,71222
Berwick,LA,70342,70342
Bethany,LA,71007,71007
Bienville,LA,71008,71008
Blanchard,LA,71009,71009
Bogalusa,LA,70427,70429
Bonita,LA,71223,71223
Boothville,LA,70038,70038
Bordelonville,LA,71320,71320
Bossier City,LA,71111,71172
Bourg,LA,70343,70343
Boutte,LA,70039,70039
Boyce,LA,71409,71409
Braithwaite,LA,70040,70040
Branch,LA,70516,70516
Breaux Bridge,LA,70517,70517
Brittany,LA,70718,70718
Broussard,LA,70518,70518
Brusly,LA,70719,70719
Bunkie,LA,71322,71322
Buras,LA,70041,70041
Burnside,LA,70738,70738
Bush,LA,70431,70431
Cade,LA,70519,70519
Calhoun,LA,71225,71225
Calvin,LA,71410,71410
Cameron,LA,70631,70631
Campti,LA,71411,71411
Carencro,LA,70520,70520
Carville,LA,70721,70721
Castor,LA,71016,71016
Cecilia,LA,70521,70521
Center Point,LA,71323,71323
Centerville,LA,70522,70522
Chalmette,LA,70043,70044
Charenton,LA,70523,70523
Chase,LA,71324,71324
Chataignier,LA,70524,70524
Chatham,LA,71226,71226
Chauvin,LA,70344,70344
Cheneyville,LA,71325,71325
Choudrant,LA,71227,71227
Church Point,LA,70525,70525
Clarence,LA,71414,71414
Clarks,LA,71415,71415
Clayton,LA,71326,71326
Clinton,LA,70722,70722
Cloutierville,LA,71416,71416
Colfax,LA,71417,71417
Collinston,LA,71229,71229
Columbia,LA,71418,71418
Convent,LA,70723,70723
Converse,LA,71419,71419
Cotton Valley,LA,71018,71018
Cottonport,LA,71327,71327
Coushatta,LA,71019,71019
Covington,LA,70433,70435
Creole,LA,70632,70632
Crowley,LA,70526,70527
Crowville,LA,71230,71230
Cullen,LA,71021,71021
Cut Off,LA,70345,70345
Darrow,LA,70725,70725
Delcambre,LA,70528,70528
Delhi,LA,71232,71232
Delta,LA,71233,71233
Denham Springs,LA,70706,70727
Dequincy,LA,70633,70633
Deridder,LA,70634,70634
Des Allemands,LA,70030,70030
Destrehan,LA,70047,70047
Deville,LA,71328,71328
Dodson,LA,71422,71422
Donaldsonville,LA,70346,70346
Donner,LA,70352,70352
Downsville,LA,71234,71234
Doyline,LA,71023,71023
Dry Creek,LA,70637,70637
Dry Prong,LA,71423,71423
Dubach,LA,71235,71235
Dubberly,LA,71024,71024
Dulac,LA,70353,70353
Duplessis,LA,70728,70728
Dupont,LA,71329,71329
Duson,LA,70529,70529
Echo,LA,71330,71330
Edgard,LA,70049,70049
Effie,LA,71331,71331
Egan,LA,70531,70531
Elizabeth,LA,70638,70638
Elm Grove,LA,71051,71051
Elmer,LA,71424,71424
Elton,LA,70532,70532
Empire,LA,70050,70050
Enterprise,LA,71425,71425
Epps,LA,71237,71237
Erath,LA,70533,70533
Eros,LA,71238,71238
Erwinville,LA,70729,70729
Estherwood,LA,70534,70534
Ethel,LA,70730,70730
Eunice,LA,70535,70535
Evangeline,LA,70537,70537
Evans,LA,70639,70639
Evergreen,LA,71333,71333
Fairbanks,LA,71240,71240
Farmerville,LA,71241,71241
Fenton,LA,70640,70640
Ferriday,LA,71334,71334
Fisher,LA,71426,71426
Flatwoods,LA,71427,71427
Flora,LA,71428,71428
Florien,LA,71429,71429
Fluker,LA,70436,70436
Folsom,LA,70437,70437
Fordoche,LA,70732,70732
Forest,LA,71242,71242
Forest Hill,LA,71430,71430
Fort Necessity,LA,71243,71243
Fort Polk,LA,71459,71459
Franklin,LA,70538,70538
Franklinton,LA,70438,70438
French Settlement,LA,70733,70733
Frierson,LA,71027,71027
Galliano,LA,70354,70354
Garden City,LA,70540,70540
Gardner,LA,71431,71431
Garyville,LA,70051,70051
Geismar,LA,70734,70734
Georgetown,LA,71432,71432
Gheens,LA,70355,70355
Gibsland,LA,71028,71028
Gibson,LA,70356,70356
Gilbert,LA,71336,71336
Gilliam,LA,71029,71029
Glenmora,LA,71433,71433
Gloster,LA,71030,71030
Glynn,LA,70736,70736
Golden Meadow,LA,70357,70357
Goldonna,LA,71031,71031
Gonzales,LA,70707,70737
Gorum,LA,71434,71434
Grambling,LA,71245,71245
Gramercy,LA,70052,70052
Grand Cane,LA,71032,71032
Grand Chenier,LA,70643,70643
Grand Coteau,LA,70541,70541
Grand Isle,LA,70358,70358
Grant,LA,70644,70644
Gray,LA,70359,70359
Grayson,LA,71435,71435
Greensburg,LA,70441,70441
Greenwell Springs,LA,70739,70739
Greenwood,LA,71033,71033
Gretna,LA,70053,70056
Grosse Tete,LA,70740,70740
Gueydan,LA,70542,70542
Hackberry,LA,70645,70645
Hahnville,LA,70057,70057
Hall Summit,LA,71034,71034
Hamburg,LA,71339,71339
Hammond,LA,70401,70404
Harrisonburg,LA,71340,71340
Harvey,LA,70058,70059
Haughton,LA,71037,71037
Hayes,LA,70646,70646
Haynesville,LA,71038,71038
Heflin,LA,71039,71039
Hessmer,LA,71341,71341
Hester,LA,70743,70743
Hineston,LA,71438,71438
Hodge,LA,71247,71247
Holden,LA,70744,70744
Homer,LA,71040,71040
Hornbeck,LA,71439,71439
Hosston,LA,71043,71043
Houma,LA,70360,70364
Husser,LA,70442,70442
Ida,LA,71044,71044
Independence,LA,70443,70443
Innis,LA,70747,70747
Iota,LA,70543,70543
Iowa,LA,70647,70647
Jackson,LA,70748,70748
Jamestown,LA,71045,71045
Jarreau,LA,70749,70749
Jeanerette,LA,70544,70544
Jena,LA,71342,71342
Jennings,LA,70546,70546
Jigger,LA,71249,71249
Jones,LA,71250,71250
Jonesboro,LA,71251,71251
Jonesville,LA,71343,71343
Joyce,LA,71440,71440
Kaplan,LA,70548,70548
Keatchie,LA,71046,71046
Keithville,LA,71047,71047
Kelly,LA,71441,71441
Kenner,LA,70062,70097
Kentwood,LA,70444,70444
Kilbourne,LA,71253,71253
Kinder,LA,70648,70648
Kraemer,LA,70371,70371
Krotz Springs,LA,70750,70750
Kurthwood,LA,71443,71443
La Place,LA,70068,70069
Labadieville,LA,70372,70372
Lacassine,LA,70650,70650
Lacombe,LA,70445,70445
Lafayette,LA,70501,70598
Lafitte,LA,70067,70067
Lake Arthur,LA,70549,70549
Lake Charles,LA,70601,70629
Lake Providence,LA,71254,71254
Lakeland,LA,70752,70752
Larose,LA,70373,70373
Lawtell,LA,70550,70550
Lebeau,LA,71345,71345
Leblanc,LA,70651,70651
Lecompte,LA,71346,71346
Leesville,LA,71446,71496
Lena,LA,71447,71447
Leonville,LA,70551,70551
Lettsworth,LA,70753,70753
Libuse,LA,71348,71348
Lillie,LA,71256,71256
Lisbon,LA,71048,71048
Livingston,LA,70754,70754
Livonia,LA,70755,70755
Lockport,LA,70374,70374
Logansport,LA,71049,71049
Longleaf,LA,71448,71448
Longstreet,LA,71050,71050
Longville,LA,70652,70652
Loranger,LA,70446,70446
Loreauville,LA,70552,70552
Lottie,LA,70756,70756
Luling,LA,70070,70070
Lutcher,LA,70071,70071
Lydia,LA,70569,70569
Madisonville,LA,70447,70447
Mamou,LA,70554,70554
Mandeville,LA,70448,70471
Mangham,LA,71259,71259
Mansfield,LA,71052,71052
Mansura,LA,71350,71350
Many,LA,71449,71449
Maringouin,LA,70757,70757
Marion,LA,71260,71260
Marksville,LA,71351,71351
Marrero,LA,70072,70073
Marthaville,LA,71450,71450
Mathews,LA,70375,70375
Maurepas,LA,70449,70449
Maurice,LA,70555,70555
Melrose,LA,71452,71452
Melville,LA,71353,71353
Mer Rouge,LA,71261,71261
Meraux,LA,70075,70075
Mermentau,LA,70556,70556
Merryville,LA,70653,70653
Metairie,LA,70001,70060
Milton,LA,70558,70558
Minden,LA,71055,71058
Mittie,LA,70654,70654
Monroe,LA,71201,71217
Montegut,LA,70377,70377
Monterey,LA,71354,71354
Montgomery,LA,71454,71454
Mooringsport,LA,71060,71060
Mora,LA,71455,71455
Moreauville,LA,71355,71355
Morgan City,LA,70380,70381
Morganza,LA,70759,70759
Morrow,LA,71356,71356
Morse,LA,70559,70559
Mount Airy,LA,70076,70076
Mount Hermon,LA,70450,70450
Napoleonville,LA,70390,70390
Natalbany,LA,70451,70451
Natchez,LA,71456,71456
Natchitoches,LA,71457,71497
Negreet,LA,71460,71460
New Iberia,LA,70560,70563
New Llano,LA,71461,71461
New Orleans,LA,70112,70195
New Roads,LA,70760,70760
New Sarpy,LA,70078,70078
Newellton,LA,71357,71357
Noble,LA,71462,71462
Norco,LA,70079,70079
Norwood,LA,70761,70761
Oak Grove,LA,71263,71263
Oak Ridge,LA,71264,71264
Oakdale,LA,71463,71463
Oberlin,LA,70655,70655
Oil City,LA,71061,71061
Olla,LA,71465,71465
Opelousas,LA,70570,70571
Oscar,LA,70762,70762
Otis,LA,71466,71466
Paincourtville,LA,70391,70391
Palmetto,LA,71358,71358
Paradis,LA,70080,70080
Patterson,LA,70392,70392
Paulina,LA,70763,70763
Pearl River,LA,70452,70452
Pelican,LA,71063,71063
Perry,LA,70575,70575
Pierre Part,LA,70339,70339
Pilottown,LA,70081,70081
Pine Grove,LA,70453,70453
Pine Prairie,LA,70576,70576
Pineville,LA,71359,71361
Pioneer,LA,71266,71266
Pitkin,LA,70656,70656
Plain Dealing,LA,71064,71064
Plaquemine,LA,70764,70765
Plattenville,LA,70393,70393
Plaucheville,LA,71362,71362
Pleasant Hill,LA,71065,71065
Pointe A La Hache,LA,70082,70082
Pollock,LA,71467,71467
Ponchatoula,LA,70454,70454
Port Allen,LA,70767,70767
Port Barre,LA,70577,70577
Port Sulphur,LA,70083,70083
Powhatan,LA,71066,71066
Prairieville,LA,70769,70769
Pride,LA,70770,70770
Princeton,LA,71067,71067
Provencal,LA,71468,71468
Quitman,LA,71268,71268
Raceland,LA,70394,70394
Ragley,LA,70657,70657
Rayne,LA,70578,70578
Rayville,LA,71269,71269
Reddell,LA,70580,70580
Reeves,LA,70658,70658
Reserve,LA,70084,70084
Rhinehart,LA,71363,71363
Ringgold,LA,71068,71068
Roanoke,LA,70581,70581
Robeline,LA,71469,71469
Robert,LA,70455,70455
Rodessa,LA,71069,71069
Rosedale,LA,70772,70772
Roseland,LA,70456,70456
Rosepine,LA,70659,70659
Rougon,LA,70773,70773
Ruby,LA,71365,71365
Ruston,LA,71270,71273
Saint Amant,LA,70774,70774
Saint Benedict,LA,70457,70457
Saint Bernard,LA,70085,70085
Saint Francisville,LA,70775,70775
Saint Gabriel,LA,70776,70776
Saint James,LA,70086,70086
Saint Joseph,LA,71366,71366
Saint Landry,LA,71367,71367
Saint Martinville,LA,70582,70582
Saint Maurice,LA,71471,71471
Saint Rose,LA,70087,70087
Saline,LA,71070,71070
Sarepta,LA,71071,71071
Schriever,LA,70395,70395
Scott,LA,70583,70583
Shongaloo,LA,71072,71072
Shreveport,LA,71101,71166
Sibley,LA,71073,71073
Sicily Island,LA,71368,71368
Sieper,LA,71472,71472
Sikes,LA,71473,71473
Simmesport,LA,71369,71369
Simpson,LA,71474,71474
Simsboro,LA,71275,71275
Singer,LA,70660,70660
Slagle,LA,71475,71475
Slaughter,LA,70777,70777
Slidell,LA,70458,70469
Sondheimer,LA,71276,71276
Sorrento,LA,70778,70778
Spearsville,LA,71277,71277
Springfield,LA,70462,70462
Springhill,LA,71075,71075
Starks,LA,70661,70661
Start,LA,71279,71279
Sterlington,LA,71280,71280
Stonewall,LA,71078,71078
Sugartown,LA,70662,70662
Sulphur,LA,70663,70665
Summerfield,LA,71079,71079
Sun,LA,70463,70463
Sunset,LA,70584,70584
Sunshine,LA,70780,70780
Swartz,LA,71281,71281
Talisheek,LA,70464,70464
Tallulah,LA,71282,71284
Tangipahoa,LA,70465,70465
Taylor,LA,71080,71080
Theriot,LA,70397,70397
Thibodaux,LA,70301,70310
Tickfaw,LA,70466,70466
Tioga,LA,71477,71477
Transylvania,LA,71286,71286
Trout,LA,71371,71371
Tullos,LA,71479,71479
Tunica,LA,70782,70782
Turkey Creek,LA,70585,70585
Uncle Sam,LA,70792,70792
Urania,LA,71480,71480
Vacherie,LA,70090,70090
Varnado,LA,70467,70467
Venice,LA,70091,70091
Ventress,LA,70783,70783
Vidalia,LA,71373,71373
Ville Platte,LA,70586,70586
Vinton,LA,70668,70668
Violet,LA,70092,70092
Vivian,LA,71082,71082
Wakefield,LA,70784,70784
Walker,LA,70785,70785
Washington,LA,70589,70589
Waterproof,LA,71375,71375
Watson,LA,70786,70786
Welsh,LA,70591,70591
West Monroe,LA,71291,71294
Westlake,LA,70669,70669
Westwego,LA,70094,70096
Weyanoke,LA,70787,70787
White Castle,LA,70788,70788
Wildsville,LA,71377,71377
Wilson,LA,70789,70789
Winnfield,LA,71483,71483
Winnsboro,LA,71295,71295
Wisner,LA,71378,71378
Woodworth,LA,71485,71485
Youngsville,LA,70592,70592
Zachary,LA,70791,70791
Zwolle,LA,71486,71486
Abington,MA,02351,02351
Accord,MA,02018,02018
Acton,MA,01718,01720
Acushnet,MA,02743,02743
Adams,MA,01220,01220
Agawam,MA,01001,01001
Allston,MA,02134,02134
Amesbury,MA,01913,01913
Amherst,MA,01002,01004
Andover,MA,01810,05544
Arlington,MA,02474,02476
Arlington Heights,MA,02475,02475
Ashburnham,MA,01430,01430
Ashby,MA,01431,01431
Ashfield,MA,01330,01330
Ashland,MA,01721,01721
Ashley Falls,MA,01222,01222
Assonet,MA,02702,02702
Athol,MA,01331,01331
Attleboro,MA,02703,02703
Attleboro Falls,MA,02763,02763
Auburn,MA,01501,01501
Auburndale,MA,02466,02466
Avon,MA,02322,02322
Ayer,MA,01432,01432
Babson Park,MA,02457,02457
Baldwinville,MA,01436,01436
Barnstable,MA,02630,02630
Barre,MA,01005,01005
Becket,MA,01223,01223
Bedford,MA,01730,01730
Belchertown,MA,01007,01007
Bellingham,MA,02019,02019
Belmont,MA,02478,02478
Berkley,MA,02779,02779
Berkshire,MA,01224,01224
Berlin,MA,01503,01503
Bernardston,MA,01337,01337
Beverly,MA,01915,01915
Billerica,MA,01821,01822
Blackstone,MA,01504,01504
Blandford,MA,01008,01008
Bolton,MA,01740,01740
Bondsville,MA,01009,01009
Boston,MA,02108,02298
Boxborough,MA,01719,01719
Boxford,MA,01921,01921
Boylston,MA,01505,01505
Braintree,MA,02184,02185
Brant Rock,MA,02020,02020
Brewster,MA,02631,02631
Bridgewater,MA,02324,02325
Brighton,MA,02135,02135
Brimfield,MA,01010,01010
Brockton,MA,02301,02305
Brookfield,MA,01506,01506
Brookline,MA,02445,02446
Brookline Village,MA,02447,02447
Bryantville,MA,02327,02327
Buckland,MA,01338,01338
Burlington,MA,01803,01805
Buzzards Bay,MA,02532,02542
Byfield,MA,01922,01922
Cambridge,MA,02138,02238
Canton,MA,02021,02021
Carlisle,MA,01741,01741
